"cardnum_amount_month_diff_avg_1","cardnum_amount_month_diff_sum_1","cardnum_amount_avg_1","cardnum_amount_avg_3","cardnum_amount_month_diff_sum_3","merchantnum_amount_month_diff_max_1","cardnum_amount_week_diff_sum_3","cardnum_amount_week_diff_sum_1","merchantnum_amount_sum_1","cardnum_amount_sum_1","cardnum_amount_max_1","merchantnum_amount_avg_1","merchantnum_amount_week_diff_avg_1","cardnum_amount_week_diff_sum_7","cardnum_amount_avg_7","cardnum_amount_sum_3","merchantnum_amount_max_3","cardnum_amount_month_diff_avg_7","merchantnum_amount_month_diff_sum_1","cardnum_amount_month_diff_sum_15","cardnum_amount_week_diff_sum_15","merchantnum_amount_month_diff_avg_3","cardnum_amount_week_diff_max_3","cardnum_amount_max_3","cardnum_amount_month_diff_avg_15","Fraud"
-305.377022186202,-1526.88511093101,80.704,75.5083333333333,-1863.43613311721,-304.011022186202,-1944.34675378988,-1612.48160520349,754.57,403.52,82.07,12.7893220338983,-390.410999006798,-1944.34675378988,75.5083333333333,453.05,115.34,-310.572688852869,-22024.2103089859,-2332.65636608277,-2379.08137116858,-377.081079329059,-321.130321040697,82.07,-259.184040675864,0
-323.566821230679,-323.566821230679,36.47,36.47,-323.566821230679,-323.566821230679,-344.925148586397,-344.925148586397,36.47,36.47,36.47,36.47,-344.925148586397,-344.925148586397,36.47,36.47,36.47,-323.566821230679,-323.566821230679,-323.566821230679,-344.925148586397,-323.566821230679,-344.925148586397,36.47,-323.566821230679,0
-303.513520793418,-303.513520793418,95.95,101.633333333333,-862.990793520691,-303.513520793418,-901.863298279492,-324.016391656703,95.95,95.95,95.95,95.95,-324.016391656703,-901.863298279492,101.633333333333,304.9,95.95,-287.66359784023,-303.513520793418,-1155.5038600793,-1247.85559887444,-303.513520793418,-244.398453311394,149,-192.583976679883,0
-246.348188593156,-492.696377186312,176,176,-492.696377186312,-247.348188593156,-398.858295503212,-398.858295503212,175,352,177,175,-200.429147751606,-398.858295503212,176,352,175,-246.348188593156,-247.348188593156,-492.696377186312,-398.858295503212,-247.348188593156,-198.429147751606,177,-246.348188593156,0
-248.764495670996,-248.764495670996,116.21,116.21,-248.764495670996,-248.764495670996,-265.185148586397,-265.185148586397,207.48,116.21,116.21,103.74,-277.655148586397,-538.545908938241,126.605,116.21,116.21,-248.922758928599,-522.468991341991,2750.00725383373,2568.32388615948,-261.234495670996,-265.185148586397,116.21,392.858179119105,0
-257.523636363636,-515.047272727273,126.69,126.69,-515.047272727273,-161.853636363636,-553.020642081394,-553.020642081394,222.36,253.38,222.36,222.36,-180.840321040697,-553.020642081394,126.69,253.38,222.36,-257.523636363636,-161.853636363636,-515.047272727273,-553.020642081394,-161.853636363636,-180.840321040697,222.36,-257.523636363636,0
-398.78250801447,-40277.0333094615,4.03188118811882,11.0178846153846,-40746.8364770692,-363.714389202589,-39121.1374002693,-38619.0894879089,1085.89,407.22,8.62,4.89139639639639,-381.507707444286,-39520.71772131,10.9474285714285,1145.86,39.1,-391.86696063116,-88338.9044029747,-41146.0308662718,-39520.71772131,-397.664519637371,311.433608343297,731.4,-391.86696063116,0
-407.348188593156,-407.348188593156,15,15,-407.348188593156,-407.348188593156,-371.399103840683,-371.399103840683,15,15,15,15,-371.399103840683,-371.399103840683,15,15,15,-407.348188593156,-407.348188593156,730.359957775865,863.881495145841,-407.348188593156,-371.399103840683,15,182.589989443966,0
-122.49916641878,-122.49916641878,301.15,209.004,-1073.2258320939,-122.49916641878,-867.993046822191,-92.2484533113945,301.15,301.15,301.15,301.15,-92.2484533113945,-3898.63369174801,197.864736842105,1045.02,301.15,-205.696320569906,-122.49916641878,-5546.65945438538,-5420.81104208369,-203.17416641878,-92.2484533113945,301.15,-205.431831643903,0
-382.461022186202,-382.461022186202,3.62,3.62,-764.922044372404,-295.561022186202,-767.553601897791,-389.778453311394,174.38,3.62,3.62,10.89875,-382.499703311394,-3469.07020249375,5.69777777777778,7.24,90.52,-380.383244408424,-6002.91635497923,-7627.07044372404,-7757.0794800962,-378.435129329059,-377.775148586397,3.62,-381.353522186202,0
5.76258208006783,5.76258208006783,444.26,444.26,5.76258208006783,5.76258208006783,50.8615466886055,50.8615466886055,444.26,444.26,444.26,444.26,50.8615466886055,-917.396247401335,222.546,444.26,444.26,-215.951417919932,5.76258208006783,-1944.32934335946,-1673.43578210527,5.76258208006783,50.8615466886055,444.26,-243.041167919932,0
-107.733940146367,-107.733940146367,269,173.97,-405.527880292734,1942.71605985363,-413.888251592289,-106.429147751606,2588.45,269,269,1294.225,918.795852248394,-413.888251592289,173.97,347.94,2319.45,-202.763940146367,1834.98211970727,-1081.17576058547,-1142.43374708967,581.974948742522,-106.429147751606,269,-270.293940146367,0
-350.693636363636,-350.693636363636,33.52,33.52,-350.693636363636,-350.693636363636,-359.878453311394,-359.878453311394,33.52,33.52,33.52,33.52,-359.878453311394,-1426.31712602363,123.626,33.52,33.52,-260.587636363636,-350.693636363636,-1474.76181818182,-1607.32557933502,-350.693636363636,-359.878453311394,33.52,-245.793636363636,0
-336.733940146367,-336.733940146367,40,40,-336.733940146367,-336.733940146367,-335.429147751606,-335.429147751606,40,40,40,40,-335.429147751606,-637.88990810345,73.95,40,40,-326.241553282574,-336.733940146367,-920.530605821489,-841.949442807386,-375.941553282574,-335.429147751606,40,-184.106121164298,0
856.266059853633,856.266059853633,1233,1233,856.266059853633,856.266059853633,829.799678959303,829.799678959303,1670.48,1233,1233,835.24,432.039678959303,482.547791805215,528.02,1233,1233,155.460339582555,917.012119707266,621.84135833022,482.547791805215,458.506059853633,829.799678959303,1233,155.460339582555,0
-338.381022186202,-338.381022186202,47.7,91.35,-589.462044372404,-338.381022186202,-613.898774352092,-355.500321040697,47.7,47.7,47.7,47.7,-355.500321040697,-613.898774352092,91.35,182.7,47.7,-294.731022186202,-338.381022186202,586.040537707664,580.134833991206,-338.381022186202,-258.398453311394,135,195.346845902555,0
-357.483520793418,-357.483520793418,41.98,85.965,-626.997041586837,-357.483520793418,-651.2367126974,-377.986391656703,59.86,41.98,41.98,29.93,-390.036391656703,-1031.58516600879,61.66,171.93,41.98,-337.803520793418,-739.067041586836,-1173.02408317367,-1173.13031459519,-369.533520793418,-273.250321040697,129.95,-293.256020793418,0
-343.69916641878,-343.69916641878,79.95,46.3925,-1436.46972879904,-343.69916641878,-1404.98612028603,-330.410760351844,79.95,79.95,79.95,79.95,-330.410760351844,-1404.98612028603,46.3925,185.57,79.95,-359.117432199759,-343.69916641878,-2799.80427425358,-2848.78641534181,-343.69916641878,-330.410760351844,79.95,-349.975534281698,0
-125.513636363636,-125.513636363636,258.7,258.7,-125.513636363636,-125.513636363636,-122.695148586397,-122.695148586397,258.7,258.7,258.7,258.7,-122.695148586397,-122.695148586397,258.7,258.7,258.7,-125.513636363636,-125.513636363636,-125.513636363636,-122.695148586397,-125.513636363636,-122.695148586397,258.7,-125.513636363636,0
-334.083110541841,-668.166221083683,122.935,122.935,-668.166221083683,1337.41188945816,-560.530642081394,-560.530642081394,1894.05,245.87,146.25,947.025,543.824678959303,262.693151807571,437.273333333333,245.87,1794.43,26.2498915053317,980.013778916318,157.49934903199,262.693151807571,490.006889458159,-256.950321040697,146.25,26.2498915053317,0
-165.83682123068,-331.673642461359,194.2,194.2,-331.673642461359,-1.41682123067949,-362.458295503212,-362.458295503212,1577.68,388.4,213.04,225.382857142857,-150.046290608749,-910.398159695739,159.305,388.4,358.62,-217.099546360245,-942.577748614757,-868.398185440979,-910.398159695739,-134.653964087822,-162.389147751606,213.04,-217.099546360245,0
-167.348188593156,-167.348188593156,255,255,-167.348188593156,-167.348188593156,-155.360760351844,-155.360760351844,255,255,255,255,-155.360760351844,-1292.99264750593,85.925,255,1860,-336.423188593156,-167.348188593156,-4631.77464030418,-4341.13025522685,317.608478073511,-155.360760351844,255,-330.841045736013,0
436.25083358122,872.501667162439,859.9,609.183333333333,556.602500743659,706.25083358122,577.256456334751,879.867216686595,2564.1,1719.8,1129.9,641.025,221.058608343297,577.256456334751,609.183333333333,1827.55,2499,185.534166914553,869.503334324878,627.358560597292,638.347352494068,515.761146744959,709.933608343297,1129.9,156.839640149323,0
-380.199886363636,-3041.59909090909,4.01375,49.9970588235294,-6239.9407964745,-238.213636363636,-5638.0744660497,-3059.08283072546,440.05,32.11,7.12,11.00125,-375.397853840683,-14463.3122546808,35.4936585365854,849.95,146,-388.604244251004,-14928.4954545455,-21342.1846197165,-19784.6267984746,-426.176744743618,370.601546688606,764,-388.039720358482,0
-199.894495670996,-599.683487012987,165.08,124.715,-961.037982683983,-355.404495670996,-1031.72454959987,-648.945445759191,91.68,495.24,488,3.98608695652174,-377.409061629875,-1837.92563099241,84.37,498.86,15.4,-280.604495670996,-8302.7334004329,-2664.66495670996,-2935.41700955775,-360.706329004329,106.604851413603,488,-266.466495670996,0
-243.633940146367,-243.633940146367,133.1,133.1,-243.633940146367,-243.633940146367,-260.298453311394,-260.298453311394,133.1,133.1,133.1,133.1,-260.298453311394,-456.578774352092,170.01,133.1,133.1,-206.723940146367,-243.633940146367,3443.10029926817,3337.40662630984,-243.633940146367,-260.298453311394,133.1,688.620059853633,0
247.185610797411,247.185610797411,650,650,247.185610797411,247.185610797411,230.033608343297,230.033608343297,650,650,650,650,230.033608343297,-151.375495497385,327.495,650,650,-102.421249872215,247.185610797411,-855.950631779062,-883.622647505932,247.185610797411,230.033608343297,650,-213.987657944766,0
-235.217417919932,-705.652253759797,203.28,160.524444444444,-2501.75676127939,-42.7574179199322,-2125.27168299046,-599.760963122091,629.52,609.84,233.28,209.84,-193.360321040697,-3724.58978876677,197.658888888889,1444.72,891.1,-240.838529031043,-685.972253759797,-3843.5694765175,-3229.889974,-232.557417919932,-55.9984533113945,337.4,-183.027117929405,0
221.426479206582,221.426479206582,620.89,620.89,221.426479206582,221.426479206582,245.460852248394,245.460852248394,620.89,620.89,620.89,620.89,245.460852248394,245.460852248394,620.89,620.89,620.89,221.426479206582,221.426479206582,-448.691503477401,-570.076138082389,221.426479206582,245.460852248394,620.89,-89.7383006954802,0
-107.723520793418,-107.723520793418,291.74,114.928333333333,-1649.56245545055,-107.723520793418,-1774.8910362539,-89.6551485863968,445.9,291.74,291.74,148.633333333333,-232.761815253063,-484.948479508722,345.088888888889,689.57,355.23,-36.6279143849618,-752.490562380255,1276.65999213017,1135.23561155304,-243.693849956393,-89.6551485863968,291.74,116.059999284561,0
787.906479206582,1575.81295841316,1187.37,1187.37,1575.81295841316,1592.53647920658,1611.94970282721,1611.94970282721,2374.74,2374.74,1992,1187.37,805.974851413603,1240.28938178651,802.093333333333,2374.74,1992,402.629812539915,1575.81295841316,236.308875239491,322.913936027319,787.906479206582,1610.6048514136,1992,39.3848125399151,0
-360.854495670996,-2165.12697402597,4.12,3.966,-3657.12273461144,-338.034495670996,-3866.3271352311,-2335.67071986837,243.04,24.72,6.62,6.23179487179487,-387.166658439599,-15218.9138110018,3.76973684210526,39.66,31.14,-387.855560969136,-13990.9653311688,-28138.7762317376,-27891.9933459412,-364.493278029388,-382.599103840683,6.62,-343.155807704117,0
-383.413520793418,-383.413520793418,16.05,16.05,-383.413520793418,-383.413520793418,-365.345148586397,-365.345148586397,16.05,16.05,16.05,16.05,-365.345148586397,-528.495469627094,128.05,16.05,16.05,-271.413520793418,-383.413520793418,-542.827041586836,-528.495469627094,-383.413520793418,-365.345148586397,16.05,-271.413520793418,0
-314.974495670996,-314.974495670996,50,50,-314.974495670996,-314.974495670996,-343.398453311394,-343.398453311394,50,50,50,50,-343.398453311394,-318.759213663239,242.5,50,50,-133.027758928599,-314.974495670996,692.946801288906,617.097190884476,-314.974495670996,-343.398453311394,50,98.9924001841294,0
19.4189778137981,19.4189778137981,405.5,405.5,19.4189778137981,19.4189778137981,-4.86076035184442,-4.86076035184442,405.5,405.5,405.5,405.5,-4.86076035184442,-4.86076035184442,405.5,405.5,1195,19.4189778137981,19.4189778137981,19.4189778137981,-4.86076035184442,414.168977813798,-4.86076035184442,405.5,19.4189778137981,0
38.386059853633,38.386059853633,415.12,321.573333333333,-132.087582607726,38.386059853633,-261.611887154088,28.7208961593172,415.12,415.12,415.12,415.12,28.7208961593172,1351.57120079879,560.3525,964.72,523.27,154.950194059726,38.386059853633,889.78716327522,1018.17209695811,-32.8941579088313,80.0336083432974,500,98.8652403639133,0
-338.76916641878,-338.76916641878,84.88,232.96,-541.824098191301,-338.76916641878,-515.239974015083,-325.480760351844,84.88,84.88,84.88,84.88,-325.480760351844,-515.239974015083,232.96,698.88,84.88,-180.608032730434,-338.76916641878,-541.824098191301,-515.239974015083,-338.76916641878,206.601546688606,600,-180.608032730434,0
-378.34196969697,-4540.10363636364,5.87166666666667,34.6005882352941,-5943.42181818182,-363.303636363636,-6039.54718266872,-4650.32143973673,422.41,70.46,20.91,4.64186813186814,-388.756585179526,-6577.01473982079,43.7126315789474,588.21,1204.2,-339.228540830323,-34541.0309090909,-11193.8856150731,-11185.7806632762,-366.919685746352,16.6548514136032,398.05,-349.808925471034,0
192.185610797411,576.556832392232,595,595,576.556832392232,192.185610797411,640.814554240809,640.814554240809,2675,1785,595,535,153.604851413603,640.814554240809,595,1785,595,192.185610797411,660.928053987054,576.556832392232,640.814554240809,132.185610797411,213.604851413603,595,192.185610797411,0
-382.461022186202,-382.461022186202,3.62,3.62,-382.461022186202,-354.941022186202,-371.809147751606,-371.809147751606,500.5,3.62,3.62,4.63425925925926,-370.794888492347,-749.584296338003,3.62,3.62,31.14,-382.461022186202,-41196.2503961098,-764.922044372404,-749.584296338003,-381.452306589872,-371.809147751606,3.62,-382.461022186202,0
-142.194782672112,-284.389565344224,224.175,224.175,-284.389565344224,-284.119782672112,-338.446906622789,-338.446906622789,82.25,448.35,366.1,82.25,-311.148453311394,-338.446906622789,224.175,448.35,82.25,-142.194782672112,-284.119782672112,-239.09891336056,-360.243567615549,-284.119782672112,-27.2984533113944,366.1,-47.819782672112,0
-338.369782672112,-338.369782672112,28,28,-338.369782672112,-338.369782672112,-353.395148586397,-353.395148586397,28,28,28,28,-353.395148586397,-446.793601897791,164,28,28,-211.291709517874,-338.369782672112,-766.010691763021,-844.960314595191,-338.369782672112,-353.395148586397,28,-191.502672940755,0
664.291811406844,664.291811406844,1086.64,1734.32,2660.21078922064,664.291811406844,2699.812398937,711.210852248394,1243.53,1086.64,1086.64,621.765,246.335852248394,2438.21329509632,1197.81333333333,3468.64,1086.64,787.120540933954,398.833622813688,6278.03524655162,6246.93771459553,199.416811406844,1988.60154668861,2382,697.559471839068,0
-382.411022186202,-382.411022186202,3.67,4.49,-1639.06852144254,-382.411022186202,-1588.55142880714,-371.759147751606,3.67,3.67,3.67,3.67,-371.759147751606,-1943.39657739354,8.902,17.96,62.45,-395.498603422708,-382.411022186202,-2980.43392620445,-2998.25843867733,-395.547442447083,-371.759147751606,6.95,-372.554240775556,0
-241.217636363636,-2412.17636363636,142.996,142.996,-2412.17636363636,-131.013636363636,-2434.03103840683,-2434.03103840683,1429.96,1429.96,253.2,142.996,-243.403103840683,-2747.73135944752,138.132727272727,1429.96,253.2,-246.080909090909,-2412.17636363636,-2706.89,-2747.73135944752,-327.432257053291,-133.199103840683,253.2,-246.080909090909,0
579.096479206582,579.096479206582,978.56,319.2625,-320.804083173673,579.096479206582,-313.506120286028,568.199239648156,978.56,978.56,978.56,978.56,568.199239648156,722.61594781417,504.928571428571,1277.05,978.56,105.465050635153,579.096479206582,575.791833652654,578.220799227773,579.096479206582,568.199239648156,978.56,71.9739792065818,0
-93.0335207934183,-186.067041586837,306.43,306.43,-186.067041586837,195.196479206582,-149.930297172794,-149.930297172794,594.66,612.86,594.66,594.66,213.264851413603,-1894.70850458897,191.787777777778,612.86,594.66,-207.67574301564,195.196479206582,-5508.66019551221,-5545.02996978613,195.196479206582,213.264851413603,594.66,-289.929483974327,0
-376.60916641878,-376.60916641878,47.04,402.19,-107.295832093902,-376.60916641878,7.39169094397266,-363.320760351844,47.04,47.04,47.04,47.04,-363.320760351844,7.39169094397266,402.19,2010.95,47.04,-21.4591664187804,-376.60916641878,-107.295832093902,7.39169094397266,-376.60916641878,145.799678959303,549,-21.4591664187804,0
266.692582080068,266.692582080068,705.19,705.19,266.692582080068,1718.28258208007,301.989678959303,301.989678959303,3876.88,705.19,705.19,969.22,566.019678959303,301.989678959303,705.19,705.19,2156.78,266.692582080068,2122.89032832027,-588.354424624905,-630.557750682627,202.912837804033,301.989678959303,705.19,-117.670884924981,0
-347.814389202589,-347.814389202589,55,55,-347.814389202589,-347.814389202589,-348.200321040697,-348.200321040697,55,55,55,55,-348.200321040697,-1382.74260209623,62.885,55,55,-320.369052410423,-347.814389202589,-1281.47620964169,-1382.74260209623,-347.814389202589,-348.200321040697,55,-320.369052410423,0
-287.64682123068,-287.64682123068,72.39,56.635,-703.784931772521,-287.64682123068,-682.125539408309,-303.039147751606,72.39,72.39,72.39,72.39,-303.039147751606,-1141.71659693295,165.366,113.27,72.39,-244.720857359257,-287.64682123068,-2026.12654055608,-1879.0401405982,-287.64682123068,-303.039147751606,72.39,-253.26581756951,0
-373.063940146367,-373.063940146367,3.67,3.67,-373.063940146367,-347.063940146367,-406.690760351844,-406.690760351844,75.88,3.67,3.67,7.588,-402.772760351844,-8467.50281658577,47.9345833333333,3.67,39.1,-353.793120491913,-3691.45940146367,-8548.84928100851,-8503.89796517216,-396.781409607914,-406.690760351844,3.67,-341.95397124034,0
-266.773116005445,-800.319348016336,99.5966666666667,99.5966666666667,-800.319348016336,-166.369782672112,-881.405359934183,-881.405359934183,200,298.79,200,200,-193.398453311394,-881.405359934183,99.5966666666667,298.79,200,-266.773116005445,-166.369782672112,-800.319348016336,-881.405359934183,-166.369782672112,-193.398453311394,200,-266.773116005445,0
-302.234495670996,-302.234495670996,62.74,137.83,-908.577982683983,-302.234495670996,-1039.23612028603,-347.620760351844,62.74,62.74,62.74,62.74,-347.620760351844,-1369.86457359742,122.818,551.32,62.74,-253.631234255428,-302.234495670996,-2151.33063078391,-2163.84192903039,-302.234495670996,-186.138453311394,207.26,-268.916328847988,0
-393.363520793418,-393.363520793418,6.1,139.41,-523.457909996007,-393.363520793418,-488.97425242708,-380.299103840683,6.1,6.1,6.1,6.1,-380.299103840683,-488.97425242708,139.41,278.82,643.68,-261.728954998004,-393.363520793418,-991.137581675736,-766.887392898389,-76.2489549980037,-108.675148586397,272.72,-165.189596945956,0
-371.550606813034,-1114.6518204391,5.18333333333333,9.834,-1834.49970073183,-368.423940146367,-1881.81235238198,-1128.63544575919,55.7,15.55,8.31,5.06363636363636,-376.33151222276,-7202.83939652485,8.54210526315789,49.17,25,-368.191834883209,-4088.37334161004,-13171.7818452692,-13854.5602287678,-369.965606813034,-368.398453311394,25,-365.882829035256,0
-246.603520793418,-739.810562380255,152.86,152.86,-739.810562380255,-377.883520793418,-700.617311522048,-700.617311522048,21.58,458.58,385,21.58,-364.819103840683,-700.617311522048,152.86,458.58,21.58,-246.603520793418,-377.883520793418,-1168.24012772448,-1176.10486867413,-377.883520793418,-1.39910384068276,385,-233.648025544896,0
-281.733940146367,-281.733940146367,95,173,-407.467880292734,-281.733940146367,-450.759864192527,-291.399103840683,95,95,95,95,-291.399103840683,-829.258317503922,120.3,346,2218,-256.433940146367,-281.733940146367,-1348.2936408782,-1461.20728553713,487.599393186966,-159.360760351844,251,-224.715606813034,0
1011.11647920658,2022.23295841316,1410.58,863.7525,1887.65568568589,1636.53647920658,1897.75106241539,2014.75935791861,2688,2821.16,2036,1344,940.799678959303,1869.18646307733,659.887142857143,3455.01,2264,271.274897799963,1889.07295841316,7041.41668063265,6971.70977636484,1383.41142142147,1632.7996789593,2036,586.784723386054,0
-301.924495670996,-603.848991341991,63.05,63.05,-603.848991341991,-319.874495670996,-636.690297172794,-636.690297172794,179.4,126.1,82.2,35.88,-345.515148586397,-831.667177810666,276.005714285714,126.1,45.1,-119.587943070552,-1645.47247835498,-837.115601493863,-831.667177810666,-329.094495670996,-299.195148586397,82.2,-119.587943070552,0
-395.757157157054,-8706.6574574552,3.70636363636364,3.70125,-9498.29449904204,-352.583520793418,-9725.90363436337,-8946.39672774058,481.85,81.54,3.8,6.25779220779221,-404.102968144052,-13657.4396651863,92.8133333333333,88.83,49.5,-306.650187460085,-30276.8411010932,-31997.2603922011,-31700.3973443728,-393.907173761455,-389.728453311394,3.8,-351.618246068144,0
-162.824495670996,-162.824495670996,202.15,217.72,-441.763487012987,-162.824495670996,-543.997666974633,-208.210760351844,202.15,202.15,202.15,202.15,-208.210760351844,-543.997666974633,217.72,653.16,202.15,-147.254495670996,-162.824495670996,-1068.97683139334,-1115.5865626507,-162.824495670996,-40.6184533113945,352.78,-133.622103924168,0
-359.703384559885,-3237.33046103896,5.27111111111111,7.15666666666667,-4308.36396652955,-329.214495670996,-4454.20138561951,-3331.42232976445,216.96,47.44,15.4,9.43304347826087,-365.996104273345,-4836.86048946019,6.89384615384615,85.88,49,-362.110642748626,-8177.4534004329,-7069.52469094768,-7052.60468152962,-361.039948060469,-360.029147751606,31.2,-372.080246891983,0
-223.929389202589,-895.717556810357,178.885,311.41,-457.021946012946,-291.354389202589,-487.593362448075,-925.903041407378,174.44,715.54,267.03,87.22,-323.140760351844,2145.42870565212,676.425,1557.05,478.98,273.610610797411,-631.188778405178,131.039392915104,195.571506861922,-242.369389202589,438.309678959303,841.51,5.95633604159563,0
854.682582080068,854.682582080068,1293.18,1293.18,854.682582080068,854.682582080068,899.781546688606,899.781546688606,1309.88,1293.18,1293.18,654.94,261.541546688606,899.781546688606,1293.18,1293.18,1293.18,854.682582080068,432.885164160136,924.175164160136,1004.57122564791,216.442582080068,899.781546688606,1293.18,462.087582080068,0
